Date_Time,PAR,RH,Temp,VWC
2019-12-10 04:54:00,0,0.67,20.3,0.378
2019-12-10 04:55:00,0,0.67,20.3,0.378
2019-12-10 04:56:00,0,0.66,20.3,0.378
2019-12-10 04:57:00,0,0.66,20.3,0.378
2019-12-10 04:58:00,0,0.66,20.3,0.378
2019-12-10 04:59:00,0,0.66,20.3,0.378
2019-12-10 05:00:00,0,0.65,20.3,0.378
2019-12-10 05:01:00,0,0.65,20.3,0.378
2019-12-10 05:02:00,0,0.65,20.3,0.378
2019-12-10 05:03:00,0,0.65,20.2,0.378
2019-12-10 05:04:00,0,0.65,20.3,0.378
2019-12-10 05:05:00,0,0.65,20.3,0.378
2019-12-10 05:06:00,0,0.65,20.3,0.378
2019-12-10 05:07:00,0,0.64,20.3,0.378
2019-12-10 05:08:00,0,0.65,20.3,0.378
2019-12-10 05:09:00,0,0.65,20.3,0.378
2019-12-10 05:10:00,0,0.65,20.3,0.378
2019-12-10 05:11:00,0,0.64,20.3,0.378
2019-12-10 05:12:00,0,0.64,20.3,0.378
2019-12-10 05:13:00,0,0.64,20.3,0.378
2019-12-10 05:14:00,0,0.64,20.3,0.378
2019-12-10 05:15:00,0,0.63,20.3,0.378
2019-12-10 05:16:00,0,0.63,20.3,0.378
2019-12-10 05:17:00,0,0.63,20.3,0.378
2019-12-10 05:18:00,0,0.63,20.3,0.378
2019-12-10 05:19:00,0,0.63,20.3,0.378
2019-12-10 05:20:00,0,0.63,20.3,0.378
2019-12-10 05:21:00,0,0.63,20.3,0.378
2019-12-10 05:22:00,1.8,0.63,20.3,0.378
2019-12-10 05:23:00,1.8,0.62,20.3,0.378
2019-12-10 05:24:00,1.8,0.62,20.3,0.378
2019-12-10 05:25:00,1.8,0.62,20.3,0.378
2019-12-10 05:26:00,1.8,0.62,20.3,0.377
2019-12-10 05:27:00,1.8,0.62,20.3,0.378
2019-12-10 05:28:00,3.7,0.62,20.3,0.377
2019-12-10 05:29:00,3.7,0.62,20.3,0.378
2019-12-10 05:30:00,3.7,0.62,20.3,0.377
2019-12-10 05:31:00,3.7,0.62,20.3,0.378
2019-12-10 05:32:00,5.5,0.62,20.3,0.377
2019-12-10 05:33:00,5.5,0.61,20.3,0.377
2019-12-10 05:34:00,5.5,0.61,20.3,0.377
2019-12-10 05:35:00,7.3,0.61,20.4,0.377
2019-12-10 05:36:00,7.3,0.61,20.4,0.377
2019-12-10 05:37:00,7.3,0.61,20.4,0.377
2019-12-10 05:38:00,9.2,0.61,20.4,0.377
2019-12-10 05:39:00,9.2,0.61,20.3,0.377
2019-12-10 05:40:00,9.2,0.61,20.4,0.377
2019-12-10 05:41:00,11,0.61,20.3,0.377
2019-12-10 05:42:00,11,0.61,20.4,0.377
2019-12-10 05:43:00,12.8,0.61,20.4,0.377
2019-12-10 05:44:00,12.8,0.61,20.4,0.377
2019-12-10 05:45:00,14.6,0.6,20.4,0.377
2019-12-10 05:46:00,14.6,0.61,20.4,0.377
2019-12-10 05:47:00,14.6,0.61,20.4,0.377
2019-12-10 05:48:00,16.5,0.61,20.4,0.377
2019-12-10 05:49:00,18.3,0.6,20.4,0.377
2019-12-10 05:50:00,18.3,0.6,20.4,0.377
2019-12-10 05:51:00,20.1,0.6,20.4,0.377
2019-12-10 05:52:00,20.1,0.6,20.4,0.377
2019-12-10 05:53:00,22,0.6,20.4,0.377
2019-12-10 05:54:00,22,0.6,20.4,0.377
2019-12-10 05:55:00,23.8,0.6,20.4,0.377
2019-12-10 05:56:00,23.8,0.6,20.4,0.377
2019-12-10 05:57:00,25.6,0.6,20.4,0.377
2019-12-10 05:58:00,27.5,0.6,20.4,0.377
2019-12-10 05:59:00,27.5,0.6,20.4,0.377
2019-12-10 06:00:00,29.3,0.6,20.4,0.377
2019-12-10 06:01:00,29.3,0.59,20.5,0.377
2019-12-10 06:02:00,33,0.6,20.5,0.377
2019-12-10 06:03:00,33,0.59,20.5,0.377
2019-12-10 06:04:00,34.8,0.6,20.5,0.377
2019-12-10 06:05:00,36.6,0.6,20.5,0.377
2019-12-10 06:06:00,36.6,0.59,20.5,0.377
2019-12-10 06:07:00,38.5,0.59,20.5,0.377
2019-12-10 06:08:00,40.3,0.6,20.5,0.377
2019-12-10 06:09:00,40.3,0.6,20.5,0.377
2019-12-10 06:10:00,42.1,0.6,20.5,0.377
2019-12-10 06:11:00,40.3,0.6,20.5,0.377
2019-12-10 06:12:00,43.9,0.6,20.5,0.377
2019-12-10 06:13:00,43.9,0.6,20.6,0.377
2019-12-10 06:14:00,45.8,0.6,20.6,0.377
2019-12-10 06:15:00,47.6,0.6,20.6,0.377
2019-12-10 06:16:00,47.6,0.6,20.6,0.377
2019-12-10 06:17:00,49.4,0.6,20.6,0.377
2019-12-10 06:18:00,51.3,0.6,20.6,0.377
2019-12-10 06:19:00,51.3,0.6,20.6,0.377
2019-12-10 06:20:00,53.1,0.6,20.7,0.377
2019-12-10 06:21:00,53.1,0.6,20.7,0.377
2019-12-10 06:22:00,54.9,0.61,20.7,0.377
2019-12-10 06:23:00,56.8,0.61,20.7,0.377
2019-12-10 06:24:00,56.8,0.6,20.8,0.377
2019-12-10 06:25:00,58.6,0.6,20.8,0.377
2019-12-10 06:26:00,58.6,0.6,20.8,0.377
2019-12-10 06:27:00,60.4,0.6,20.9,0.377
2019-12-10 06:28:00,62.3,0.61,20.9,0.377
2019-12-10 06:29:00,62.3,0.6,20.9,0.377
2019-12-10 06:30:00,64.1,0.6,20.9,0.377
2019-12-10 06:31:00,65.9,0.6,21,0.377
2019-12-10 06:32:00,65.9,0.61,21,0.377
2019-12-10 06:33:00,67.7,0.61,21,0.377
2019-12-10 06:34:00,69.6,0.61,21.1,0.377
2019-12-10 06:35:00,69.6,0.61,21.1,0.377
2019-12-10 06:36:00,71.4,0.61,21.2,0.376
2019-12-10 06:37:00,73.2,0.61,21.2,0.377
2019-12-10 06:38:00,75.1,0.61,21.3,0.376
2019-12-10 06:39:00,75.1,0.6,21.3,0.377
2019-12-10 06:40:00,76.9,0.61,21.4,0.377
2019-12-10 06:41:00,78.7,0.61,21.5,0.377
2019-12-10 06:42:00,80.6,0.6,21.5,0.375
2019-12-10 06:43:00,78.7,0.61,21.6,0.376
2019-12-10 06:44:00,84.2,0.6,21.6,0.376
2019-12-10 06:45:00,86.1,0.6,21.7,0.376
2019-12-10 06:46:00,87.9,0.6,21.8,0.375
2019-12-10 06:47:00,87.9,0.6,21.9,0.376
2019-12-10 06:48:00,89.7,0.59,21.9,0.376
2019-12-10 06:49:00,89.7,0.6,22,0.375
2019-12-10 06:50:00,91.6,0.59,22,0.375
2019-12-10 06:51:00,91.6,0.59,22.1,0.375
2019-12-10 06:52:00,93.4,0.59,22.2,0.375
2019-12-10 06:53:00,93.4,0.59,22.3,0.375
2019-12-10 06:54:00,95.2,0.58,22.3,0.375
2019-12-10 06:55:00,95.2,0.58,22.4,0.375
2019-12-10 06:56:00,97,0.59,22.5,0.375
2019-12-10 06:57:00,98.9,0.58,22.6,0.375
2019-12-10 06:58:00,98.9,0.58,22.6,0.375
2019-12-10 06:59:00,98.9,0.58,22.8,0.375
2019-12-10 07:00:00,100.7,0.58,22.9,0.375
2019-12-10 07:01:00,102.5,0.58,22.9,0.375
2019-12-10 07:02:00,102.5,0.58,23,0.375
2019-12-10 07:03:00,104.4,0.58,23.1,0.375
2019-12-10 07:04:00,106.2,0.57,23.2,0.375
2019-12-10 07:05:00,108,0.57,23.3,0.375
2019-12-10 07:06:00,108,0.56,23.4,0.375
2019-12-10 07:07:00,111.7,0.56,23.5,0.375
2019-12-10 07:08:00,115.4,0.54,23.6,0.375
2019-12-10 07:09:00,117.2,0.53,23.7,0.375
2019-12-10 07:10:00,119,0.52,23.9,0.375
2019-12-10 07:11:00,122.7,0.52,24,0.375
2019-12-10 07:12:00,126.3,0.51,24.1,0.375
2019-12-10 07:13:00,128.2,0.51,24.3,0.375
2019-12-10 07:14:00,130,0.51,24.5,0.375
2019-12-10 07:15:00,131.8,0.5,24.6,0.375
2019-12-10 07:16:00,135.5,0.49,24.7,0.375
2019-12-10 07:17:00,206.9,0.49,24.9,0.375
2019-12-10 07:18:00,338.7,0.48,25,0.375
2019-12-10 07:19:00,362.5,0.48,25.1,0.375
2019-12-10 07:20:00,406.5,0.48,25.3,0.375
2019-12-10 07:21:00,441.3,0.48,25.5,0.375
2019-12-10 07:22:00,413.8,0.47,25.6,0.375
2019-12-10 07:23:00,293,0.46,25.7,0.375
2019-12-10 07:24:00,210.6,0.46,25.9,0.375
2019-12-10 07:25:00,325.9,0.46,26,0.375
2019-12-10 07:26:00,452.3,0.45,26.2,0.375
2019-12-10 07:27:00,234.4,0.44,26.4,0.375
2019-12-10 07:28:00,258.2,0.44,26.5,0.375
2019-12-10 07:29:00,144.7,0.43,26.7,0.375
2019-12-10 07:30:00,219.7,0.43,26.8,0.375
2019-12-10 07:31:00,412,0.42,26.9,0.375
2019-12-10 07:32:00,327.8,0.43,27,0.375
2019-12-10 07:33:00,481.6,0.42,27.2,0.375
2019-12-10 07:34:00,498,0.42,27.3,0.375
2019-12-10 07:35:00,437.6,0.42,27.5,0.375
2019-12-10 07:36:00,366.2,0.41,27.6,0.375
2019-12-10 07:37:00,490.7,0.41,27.7,0.375
2019-12-10 07:38:00,452.3,0.41,27.9,0.375
2019-12-10 07:39:00,399.2,0.4,28,0.375
2019-12-10 07:40:00,344.2,0.39,28.2,0.375
2019-12-10 07:41:00,293,0.4,28.4,0.375
2019-12-10 07:42:00,250.9,0.39,28.5,0.375
2019-12-10 07:43:00,221.6,0.39,28.7,0.375
2019-12-10 07:44:00,201.4,0.38,28.8,0.375
2019-12-10 07:45:00,192.3,0.38,29,0.375
2019-12-10 07:46:00,188.6,0.38,29.1,0.375
2019-12-10 07:47:00,186.8,0.37,29.3,0.375
2019-12-10 07:48:00,186.8,0.37,29.4,0.375
2019-12-10 07:49:00,186.8,0.37,29.5,0.375
2019-12-10 07:50:00,188.6,0.37,29.6,0.375
2019-12-10 07:51:00,188.6,0.36,29.8,0.375
2019-12-10 07:52:00,188.6,0.36,29.9,0.375
2019-12-10 07:53:00,190.4,0.35,30,0.375
2019-12-10 07:54:00,190.4,0.35,30.1,0.375
2019-12-10 07:55:00,190.4,0.35,30.2,0.375
2019-12-10 07:56:00,192.3,0.35,30.3,0.375
2019-12-10 07:57:00,194.1,0.35,30.5,0.375
2019-12-10 07:58:00,192.3,0.35,30.6,0.375
2019-12-10 07:59:00,194.1,0.35,30.7,0.375
2019-12-10 08:00:00,194.1,0.34,30.9,0.375
2019-12-10 08:01:00,195.9,0.34,30.9,0.375
2019-12-10 08:02:00,195.9,0.34,31,0.375
2019-12-10 08:03:00,197.8,0.33,31.1,0.375
2019-12-10 08:04:00,197.8,0.33,31.2,0.375
2019-12-10 08:05:00,197.8,0.33,31.3,0.375
2019-12-10 08:06:00,199.6,0.33,31.3,0.375
2019-12-10 08:07:00,201.4,0.33,31.3,0.375
2019-12-10 08:08:00,201.4,0.33,31.3,0.375
2019-12-10 08:09:00,203.2,0.33,31.4,0.375
2019-12-10 08:10:00,203.2,0.33,31.5,0.375
2019-12-10 08:11:00,205.1,0.32,31.5,0.375
2019-12-10 08:12:00,206.9,0.32,31.5,0.375
2019-12-10 08:13:00,206.9,0.32,31.6,0.375
2019-12-10 08:14:00,208.7,0.32,31.6,0.375
2019-12-10 08:15:00,210.6,0.32,31.6,0.375
2019-12-10 08:16:00,212.4,0.32,31.6,0.375
2019-12-10 08:17:00,212.4,0.32,31.7,0.375
2019-12-10 08:18:00,214.2,0.32,31.7,0.375
2019-12-10 08:19:00,216.1,0.32,31.7,0.375
2019-12-10 08:20:00,217.9,0.32,31.7,0.375
2019-12-10 08:21:00,219.7,0.32,31.8,0.375
2019-12-10 08:22:00,221.6,0.32,31.9,0.375
2019-12-10 08:23:00,225.2,0.32,31.9,0.375
2019-12-10 08:24:00,227.1,0.31,31.9,0.374
2019-12-10 08:25:00,228.9,0.31,32,0.374
2019-12-10 08:26:00,232.5,0.31,32.1,0.375
2019-12-10 08:27:00,238,0.31,32.2,0.375
2019-12-10 08:28:00,245.4,0.3,32.2,0.374
2019-12-10 08:29:00,256.3,0.31,32.3,0.374
2019-12-10 08:30:00,276.5,0.31,32.3,0.375
2019-12-10 08:31:00,311.3,0.31,32.3,0.374
2019-12-10 08:32:00,357.1,0.31,32.3,0.374
2019-12-10 08:33:00,408.3,0.31,32.4,0.374
2019-12-10 08:34:00,501.7,0.31,32.5,0.374
2019-12-10 08:35:00,629.9,0.29,32.5,0.374
2019-12-10 08:36:00,717.8,0.3,32.6,0.374
2019-12-10 08:37:00,772.7,0.3,32.7,0.374
2019-12-10 08:38:00,794.7,0.3,32.7,0.374
2019-12-10 08:39:00,791,0.29,32.8,0.374
2019-12-10 08:40:00,792.8,0.3,32.9,0.374
2019-12-10 08:41:00,813,0.29,33,0.374
2019-12-10 08:42:00,791,0.3,33.1,0.374
2019-12-10 08:43:00,772.7,0.3,33.2,0.374
2019-12-10 08:44:00,800.2,0.3,33.3,0.374
2019-12-10 08:45:00,851.4,0.3,33.4,0.374
2019-12-10 08:46:00,895.4,0.3,33.5,0.374
2019-12-10 08:47:00,928.3,0.29,33.6,0.373
2019-12-10 08:48:00,941.2,0.3,33.7,0.373
2019-12-10 08:49:00,943,0.29,33.8,0.373
2019-12-10 08:50:00,950.3,0.3,33.9,0.373
2019-12-10 08:51:00,957.6,0.28,34,0.373
2019-12-10 08:52:00,972.3,0.29,34.2,0.373
2019-12-10 08:53:00,996.1,0.29,34.3,0.373
2019-12-10 08:54:00,1003.4,0.28,34.5,0.373
2019-12-10 08:55:00,1021.7,0.29,34.6,0.373
2019-12-10 08:56:00,1023.6,0.28,34.7,0.373
2019-12-10 08:57:00,1047.4,0.27,34.9,0.373
2019-12-10 08:58:00,1018.1,0.27,35,0.373
2019-12-10 08:59:00,1023.6,0.27,35.2,0.373
2019-12-10 09:00:00,1052.9,0.27,35.3,0.373
2019-12-10 09:01:00,1076.7,0.27,35.3,0.373
2019-12-10 09:02:00,1109.6,0.26,35.3,0.373
2019-12-10 09:03:00,1127.9,0.26,35.4,0.373
2019-12-10 09:04:00,1144.4,0.27,35.4,0.373
2019-12-10 09:05:00,1157.2,0.27,35.5,0.373
2019-12-10 09:06:00,1170,0.27,35.5,0.373
2019-12-10 09:07:00,1175.5,0.26,35.6,0.373
2019-12-10 09:08:00,1181,0.26,35.7,0.373
2019-12-10 09:09:00,1146.2,0.26,35.7,0.373
2019-12-10 09:10:00,1102.3,0.26,35.7,0.373
2019-12-10 09:11:00,1133.4,0.26,35.7,0.373
2019-12-10 09:12:00,1065.7,0.26,35.7,0.373
2019-12-10 09:13:00,1040,0.26,35.8,0.373
2019-12-10 09:14:00,886.2,0.26,35.8,0.373
2019-12-10 09:15:00,1019.9,0.26,35.8,0.373
2019-12-10 09:16:00,1049.2,0.26,35.8,0.373
2019-12-10 09:17:00,1113.3,0.26,35.8,0.373
2019-12-10 09:18:00,1204.8,0.26,35.8,0.373
2019-12-10 09:19:00,1232.3,0.25,35.8,0.373
2019-12-10 09:20:00,1228.6,0.25,35.8,0.373
2019-12-10 09:21:00,1201.2,0.25,35.8,0.373
2019-12-10 09:22:00,1179.2,0.25,35.7,0.373
2019-12-10 09:23:00,1153.6,0.26,35.8,0.373
2019-12-10 09:24:00,1120.6,0.26,35.9,0.372
2019-12-10 09:25:00,1029.1,0.26,36,0.373
2019-12-10 09:26:00,1060.2,0.26,36.1,0.372
2019-12-10 09:27:00,1025.4,0.25,36.2,0.372
2019-12-10 09:28:00,955.8,0.25,36.3,0.372
2019-12-10 09:29:00,893.6,0.25,36.3,0.372
2019-12-10 09:30:00,721.4,0.25,36.4,0.372
2019-12-10 09:31:00,587.8,0.25,36.5,0.372
2019-12-10 09:32:00,448.6,0.25,36.5,0.372
2019-12-10 09:33:00,379,0.25,36.5,0.372
2019-12-10 09:34:00,351.6,0.25,36.5,0.372
2019-12-10 09:35:00,344.2,0.25,36.6,0.372
2019-12-10 09:36:00,340.6,0.25,36.6,0.372
2019-12-10 09:37:00,340.6,0.25,36.7,0.372
2019-12-10 09:38:00,342.4,0.25,36.7,0.372
2019-12-10 09:39:00,342.4,0.25,36.8,0.372
2019-12-10 09:40:00,344.2,0.24,36.8,0.372
2019-12-10 09:41:00,353.4,0.25,36.9,0.372
2019-12-10 09:42:00,452.3,0.25,36.9,0.372
2019-12-10 09:43:00,803.8,0.24,37,0.372
2019-12-10 09:44:00,1113.3,0.24,37,0.372
2019-12-10 09:45:00,1243.3,0.25,37,0.372
2019-12-10 09:46:00,1274.4,0.24,37.1,0.372
2019-12-10 09:47:00,1236,0.24,37.2,0.372
2019-12-10 09:48:00,1246.9,0.24,37.2,0.372
2019-12-10 09:49:00,1298.2,0.24,37.2,0.372
2019-12-10 09:50:00,1312.9,0.24,37.3,0.372
2019-12-10 09:51:00,1344,0.24,37.3,0.372
2019-12-10 09:52:00,1377,0.24,37.3,0.372
2019-12-10 09:53:00,1382.4,0.24,37.3,0.372
2019-12-10 09:54:00,1387.9,0.24,37.4,0.372
2019-12-10 09:55:00,1397.1,0.24,37.4,0.372
2019-12-10 09:56:00,1404.4,0.24,37.5,0.372
2019-12-10 09:57:00,1420.9,0.24,37.5,0.372
2019-12-10 09:58:00,1431.9,0.24,37.6,0.372
2019-12-10 09:59:00,1424.6,0.24,37.6,0.372
2019-12-10 10:00:00,1417.2,0.24,37.7,0.372
2019-12-10 10:01:00,1426.4,0.24,37.7,0.372
2019-12-10 10:02:00,1435.5,0.24,37.7,0.372
2019-12-10 10:03:00,1441,0.24,37.8,0.372
2019-12-10 10:04:00,1439.2,0.23,37.8,0.372
2019-12-10 10:05:00,1441,0.23,37.8,0.372
2019-12-10 10:06:00,1446.5,0.23,37.9,0.372
2019-12-10 10:07:00,1433.7,0.23,37.8,0.372
2019-12-10 10:08:00,1430.1,0.23,37.8,0.372
2019-12-10 10:09:00,1437.4,0.23,37.8,0.372
2019-12-10 10:10:00,1442.9,0.23,37.9,0.372
2019-12-10 10:11:00,1442.9,0.23,38,0.372
2019-12-10 10:12:00,1439.2,0.23,38.1,0.371
2019-12-10 10:13:00,1444.7,0.23,38.2,0.371
2019-12-10 10:14:00,1453.9,0.23,38.3,0.371
2019-12-10 10:15:00,1444.7,0.23,38.3,0.371
2019-12-10 10:16:00,1450.2,0.23,38.4,0.371
2019-12-10 10:17:00,1455.7,0.22,38.4,0.37
2019-12-10 10:18:00,1455.7,0.23,38.4,0.37
2019-12-10 10:19:00,1236,0.22,38.4,0.37
2019-12-10 10:20:00,825.8,0.23,38.5,0.37
2019-12-10 10:21:00,1076.7,0.23,38.5,0.37
2019-12-10 10:22:00,1393.4,0.23,38.5,0.37
2019-12-10 10:23:00,1234.1,0.23,38.6,0.37
2019-12-10 10:24:00,715.9,0.23,38.7,0.37
2019-12-10 10:25:00,401,0.23,38.8,0.37
2019-12-10 10:26:00,390,0.22,39,0.37
2019-12-10 10:27:00,397.3,0.22,39,0.37
2019-12-10 10:28:00,406.5,0.22,39.1,0.37
2019-12-10 10:29:00,463.3,0.22,39.2,0.37
2019-12-10 10:30:00,639,0.22,39.2,0.37
2019-12-10 10:31:00,723.3,0.22,39.3,0.369
2019-12-10 10:32:00,714.1,0.22,39.4,0.369
2019-12-10 10:33:00,774.5,0.22,39.5,0.368
2019-12-10 10:34:00,745.2,0.22,39.5,0.368
2019-12-10 10:35:00,851.4,0.21,39.6,0.368
2019-12-10 10:36:00,820.3,0.2,39.7,0.368
2019-12-10 10:37:00,889.9,0.21,39.7,0.368
2019-12-10 10:38:00,886.2,0.2,39.8,0.368
2019-12-10 10:39:00,902.7,0.21,39.7,0.368
2019-12-10 10:40:00,941.2,0.2,39.7,0.368
2019-12-10 10:41:00,910,0.2,39.7,0.368
2019-12-10 10:42:00,884.4,0.2,39.7,0.368
2019-12-10 10:43:00,763.5,0.2,39.7,0.368
2019-12-10 10:44:00,538.3,0.2,39.6,0.368
2019-12-10 10:45:00,443.1,0.21,39.6,0.368
2019-12-10 10:46:00,430.3,0.2,39.5,0.368
2019-12-10 10:47:00,415.6,0.2,39.5,0.368
2019-12-10 10:48:00,342.4,0.2,39.5,0.368
2019-12-10 10:49:00,331.4,0.21,39.4,0.368
2019-12-10 10:50:00,340.6,0.2,39.4,0.368
2019-12-10 10:51:00,386.4,0.2,39.4,0.368
2019-12-10 10:52:00,391.8,0.2,39.4,0.368
2019-12-10 10:53:00,390,0.2,39.4,0.367
2019-12-10 10:54:00,390,0.2,39.4,0.367
2019-12-10 10:55:00,390,0.2,39.4,0.367
2019-12-10 10:56:00,393.7,0.2,39.4,0.367
2019-12-10 10:57:00,397.3,0.2,39.3,0.367
2019-12-10 10:58:00,426.6,0.2,39.3,0.366
2019-12-10 10:59:00,585.9,0.2,39.4,0.366
2019-12-10 11:00:00,776.4,0.2,39.4,0.366
2019-12-10 11:01:00,763.5,0.21,39.4,0.366
2019-12-10 11:02:00,690.3,0.2,39.5,0.366
2019-12-10 11:03:00,820.3,0.2,39.5,0.366
2019-12-10 11:04:00,814.8,0.21,39.6,0.366
2019-12-10 11:05:00,697.6,0.2,39.7,0.366
2019-12-10 11:06:00,770.9,0.2,39.7,0.366
